146,0
164,1
165,2
149,3
151,4
158,5
156,6
146,7
148,8
141,9
150,10
136,11
144,12
147,13
166,14
164,15
148,16
148,17
137,18
147,19
143,20
152,21
159,22
152,23
142,24
163,25
135,26
143,27
146,28
168,29
148,30
149,31
154,32
161,33
151,34
161,35
164,36
155,37
157,38
153,39
145,40
135,41
137,42
151,43
150,44
138,45
128,46
126,47
135,48
130,49
138,50
132,51
144,52
138,53
137,54
140,55
143,56
142,57
141,58
134,59
132,60
131,61
128,62
125,63
125,64
115,65
113,66
107,67
104,68
96,69
104,70
101,71
95,72
95,73
87,74
85,75
87,76
85,77
84,78
79,79
78,80
77,81
77,82
71,83
72,84
77,85
75,86
72,87
75,88
72,89
76,90
77,91
72,92
72,93
75,94
73,95
74,96
75,97
70,98
76,99
74,100
74,101
77,102
76,103
75,104
75,105
70,106
77,107
79,108
74,109
79,110
78,111
76,112
74,113
74,114
76,115
77,116
76,117
75,118
75,119
77,120
74,121
77,122
75,123
76,124
77,125
74,126
76,127
75,128
74,129
75,130
76,131
77,132
76,133
76,134
77,135
77,136
76,137
73,138
74,139
74,140
69,141
69,142
71,143
65,144
59,145
61,146
58,147
57,148
56,149
58,150
50,151
48,152
40,153
38,154
39,155
35,156
29,157
26,158
26,159
20,160
19,161
18,162
19,163
16,164
16,165
8,166
2,167
0,168
0,169
0,170
0,171
357,172
0,173
2,174
0,175
1,176
2,177
7,178
4,179
0,180
0,181
1,182
5,183
2,184
1,185
0,186
3,187
4,188
4,189
4,190
0,191
1,192
4,193
4,194
2,195
3,196
6,197
2,198
3,199
3,200
3,201
4,202
5,203
2,204
1,205
4,206
4,207
3,208
4,209
4,210
4,211
3,212
2,213
3,214
5,215
5,216
8,217
3,218
4,219
7,220
6,221
3,222
3,223
2,224
1,225
4,226
3,227
4,228
5,229
4,230
7,231
3,232
2,233
5,234
5,235
6,236
5,237
5,238
7,239
8,240
8,241
8,242
5,243
4,244
2,245
2,246
0,247
0,248
359,249
358,250
359,251
353,252
347,253
338,254
340,255
331,256
332,257
330,258
339,259
322,260
321,261
320,262
325,263
319,264
319,265
320,266
315,267
315,268
305,269
319,270
315,271
319,272
300,273
303,274
301,275
306,276
309,277
307,278
308,279
307,280
295,281
300,282
310,283
300,284
298,285
310,286
316,287
312,288
313,289
308,290
310,291
308,292
305,293
311,294
310,295
307,296
316,297
308,298
313,299
317,300
310,301
308,302
315,303
310,304
306,305
318,306
317,307
309,308
308,309
320,310
321,311
316,312
313,313
315,314
314,315
312,316
316,317
314,318
319,319
321,320
326,321
325,322
319,323
323,324
314,325
320,326
319,327
312,328
307,329
308,330
310,331
317,332
286,333
280,334
278,335
229,336
232,337
242,338
209,339
218,340
218,341
208,342
200,343
199,344
202,345
186,346
183,347
198,348
192,349
197,350
198,351
202,352
196,353
206,354
195,355
163,356
156,357
147,358
170,359
164,360
162,361
166,362
157,363
157,364
161,365
166,366
153,367
160,368
159,369
162,370
161,371
169,372
149,373
161,374
151,375
146,376
152,377
149,378
166,379
156,380
160,381
155,382
149,383
156,384
160,385
158,386
154,387
157,388
152,389
143,390
146,391
146,392
158,393
144,394
154,395
159,396
154,397
145,398
154,399
154,400
171,401
151,402
165,403
167,404
172,405
160,406
169,407
166,408
176,409
157,410
173,411
171,412
171,413
170,414
164,415
154,416
153,417
158,418
156,419
164,420
163,421
162,422
170,423
152,424
164,425
167,426
154,427
170,428
167,429
