150,0
148,1
145,2
143,3
167,4
154,5
162,6
130,7
135,8
163,9
128,10
141,11
136,12
120,13
124,14
131,15
142,16
154,17
163,18
161,19
154,20
140,21
153,22
130,23
147,24
150,25
147,26
149,27
142,28
127,29
146,30
133,31
143,32
135,33
131,34
136,35
135,36
145,37
130,38
105,39
145,40
153,41
160,42
158,43
175,44
163,45
200,46
191,47
170,48
192,49
158,50
192,51
194,52
204,53
215,54
226,55
206,56
229,57
247,58
238,59
251,60
262,61
283,62
287,63
298,64
320,65
302,66
336,67
345,68
341,69
338,70
348,71
332,72
339,73
329,74
320,75
313,76
312,77
317,78
312,79
314,80
315,81
311,82
323,83
320,84
318,85
325,86
324,87
319,88
325,89
324,90
320,91
324,92
322,93
330,94
316,95
317,96
319,97
325,98
321,99
320,100
320,101
328,102
329,103
328,104
323,105
329,106
319,107
324,108
330,109
326,110
327,111
321,112
326,113
324,114
316,115
320,116
317,117
311,118
314,119
310,120
314,121
305,122
313,123
311,124
316,125
316,126
306,127
312,128
320,129
317,130
323,131
325,132
331,133
334,134
337,135
334,136
335,137
335,138
331,139
345,140
350,141
340,142
358,143
357,144
0,145
0,146
7,147
0,148
14,149
359,150
5,151
7,152
2,153
1,154
3,155
7,156
15,157
9,158
8,159
10,160
9,161
10,162
5,163
5,164
4,165
6,166
2,167
8,168
4,169
8,170
0,171
9,172
10,173
2,174
4,175
0,176
3,177
5,178
6,179
3,180
3,181
5,182
5,183
6,184
6,185
3,186
0,187
4,188
4,189
4,190
5,191
5,192
6,193
3,194
8,195
4,196
2,197
3,198
0,199
1,200
0,201
0,202
5,203
1,204
0,205
1,206
5,207
7,208
15,209
7,210
7,211
15,212
26,213
38,214
32,215
22,216
27,217
39,218
51,219
45,220
48,221
49,222
50,223
58,224
59,225
63,226
63,227
65,228
63,229
65,230
66,231
72,232
72,233
75,234
76,235
70,236
70,237
74,238
68,239
73,240
82,241
81,242
66,243
75,244
79,245
78,246
73,247
75,248
78,249
76,250
75,251
68,252
78,253
75,254
70,255
76,256
72,257
74,258
75,259
78,260
73,261
78,262
76,263
79,264
75,265
73,266
78,267
78,268
70,269
76,270
75,271
75,272
76,273
75,274
76,275
73,276
77,277
75,278
76,279
75,280
76,281
78,282
77,283
75,284
82,285
81,286
87,287
89,288
87,289
94,290
95,291
104,292
118,293
125,294
120,295
144,296
146,297
143,298
135,299
117,300
106,301
99,302
103,303
104,304
113,305
100,306
106,307
107,308
122,309
109,310
111,311
119,312
125,313
118,314
115,315
113,316
135,317
155,318
134,319
106,320
109,321
119,322
133,323
129,324
139,325
137,326
136,327
147,328
128,329
117,330
127,331
128,332
116,333
127,334
126,335
121,336
138,337
149,338
124,339
127,340
130,341
119,342
127,343
123,344
146,345
140,346
121,347
126,348
120,349
127,350
128,351
126,352
128,353
124,354
132,355
133,356
153,357
132,358
130,359
123,360
128,361
129,362
118,363
123,364
131,365
138,366
125,367
138,368
113,369
150,370
155,371
146,372
147,373
150,374
144,375
134,376
138,377
136,378
157,379
161,380
151,381
167,382
146,383
120,384
124,385
95,386
123,387
110,388
127,389
116,390
110,391
125,392
109,393
117,394
119,395
