1.3968964,4.924942,7.770645,0.0,-0.0,-0.0,0
-0.41072083,5.439682,7.777817,-1.7694601,-0.60965884,0.0527577,1
0.020233154,5.6144714,8.469742,1.0660516,-0.5853791,-0.0023888703,2
1.502243,4.675934,8.620575,0.953628,-0.4907583,-0.17253,3
0.53738403,4.3575134,8.883942,-1.2041339,-0.45529175,-0.06041576,4
-0.46818542,4.2856903,8.48172,1.2496006,-0.46725503,0.05514339,5
-0.21200562,4.4604645,8.153717,2.4737303,-0.5004308,0.025995243,6
-0.69802856,4.8674774,8.508057,1.1849474,-0.51820916,0.0818599,7
-0.077926636,4.3862457,9.231094,0.7004818,-0.44356498,0.008441554,8
0.62358093,4.0151367,9.379547,1.1696026,-0.40367395,-0.06638536,9
0.44161987,3.667984,9.348419,-0.528542,-0.3735276,-0.047204964,10
0.14233398,3.5626373,8.80014,1.1924031,-0.3846252,-0.016172647,11
0.10643005,3.4333496,8.764236,-0.31969872,-0.37334514,-0.01214308,12
-0.4753723,3.1843567,9.975693,-0.70659673,-0.3086592,0.04761704,13
-0.69563293,2.818039,9.690796,-0.7140543,-0.2823027,0.07165993,14
0.7217407,3.5291138,9.204773,1.1516819,-0.36509177,-0.0782493,15
-0.33410645,2.897049,10.198364,-0.8554109,-0.27663785,0.032749075,16
-0.099472046,3.2130737,10.777756,1.2448534,-0.28972024,0.009229122,17
0.52301025,3.3016663,10.969299,1.6054173,-0.292053,-0.04764338,18
0.61639404,2.8826752,10.435379,1.1398181,-0.26907256,-0.05899917,19
-0.42030334,2.2386475,9.379547,-1.2230016,-0.23406379,0.044780664,20
-0.4753723,2.106964,9.463333,1.2121835,-0.21880469,0.050190885,21
-0.2024231,2.3990479,10.009216,2.0789807,-0.23519973,0.020220913,22
0.13993835,2.3775024,9.939789,1.1764277,-0.23475695,-0.014077675,23
0.12557983,2.2314606,9.343628,1.1764277,-0.23475695,-0.014077675,24
-0.053985596,2.0088043,9.049149,1.1793318,-0.21844216,0.0059657497,25
-0.5735321,1.6544495,9.140121,-0.94497955,-0.1787266,0.062666684,26
-0.6214142,1.5108032,9.719513,1.2940111,-0.1538969,0.0638478,27
-0.051589966,1.6448822,10.693954,1.5443472,-0.15261637,0.0048241806,28
0.29078674,1.7119141,10.7155,1.7484128,-0.15836446,-0.027130362,29
0.046569824,1.6736145,9.815292,-2.01348,-0.16888481,-0.0047445833,30
-0.36283875,1.7214966,9.635727,1.2466204,-0.17666982,0.03763778,31
