7.5336914,1,4
14.855621,1,7
23.132843,1,10
31.617615,1,13
38.47821,1,18
45.04547,1,21
51.329742,1,24
57.315063,1,29
62.890656,1,32
67.94061,1,35
73.22089,1,40
77.64429,1,43
82.52103,1,46
86.80234,1,49
91.588684,1,54
96.56268,1,57
101.508514,1,60
105.042725,1,65
108.81134,1,68
113.29935,1,71
116.729126,1,76
120.13129,1,79
122.36557,1,80
124.93643,1,83
127.727936,1,88
130.24771,1,91
131.8602,1,94
132.50644,1,99
134.53394,1,102
136.68253,1,105
136.66089,1,110
137.27747,1,113
138.05084,1,116
138.16061,1,119
137.40671,1,124
136.6643,1,127
136.4624,1,130
135.38983,1,135
134.67853,1,138
134.53497,1,141
136.29211,1,146
136.4701,1,149
136.41302,1,152
136.52252,1,155
137.2721,1,158
137.82812,1,161
137.6532,1,164
138.58301,1,169
138.68134,1,172
139.15039,1,175
139.02966,1,180
139.45935,1,183
139.8205,1,186
140.29459,1,189
140.43591,1,194
140.82043,1,197
140.44684,1,200
140.28168,1,205
139.84094,1,208
139.67358,1,211
139.36307,1,216
139.46335,1,219
139.4223,1,222
139.1683,1,225
139.19366,1,230
138.70697,1,231
138.47098,1,234
138.56921,1,239
138.29663,1,242
138.75555,1,245
138.83331,1,250
138.67313,1,253
138.93692,1,256
139.10553,1,259
139.09967,1,264
138.79388,1,267
138.49396,1,270
138.17236,1,275
138.57257,1,278
138.70416,1,281
138.75931,1,286
139.41406,1,289
139.56708,1,292
139.59467,1,295
140.09015,1,300
140.68683,1,303
140.49823,1,306
140.47107,1,309
140.10779,1,312
139.38538,1,315
137.7414,1,320
137.29669,1,323
137.61069,1,326
138.26154,1,329
137.62915,1,334
136.3277,1,337
133.89355,1,340
134.53497,1,345
133.41406,1,348
130.62314,1,351
131.36539,1,356
129.87402,2,359
125.75809,2,362
122.51373,2,365
122.53299,2,370
123.93811,2,373
124.16046,2,376
124.640076,2,381
124.33563,2,382
125.81036,2,385
127.79425,3,390
129.08093,3,393
135.3812,3,396
136.67511,3,399
133.64514,3,404
128.16501,3,407
127.45828,3,410
128.19589,3,415
128.48581,3,418
128.21045,3,421
129.08502,4,426
127.23749,4,429
127.00629,4,432
127.26819,4,435
122.8443,4,440
121.96805,4,443
120.4205,4,446
120.68921,4,451
120.49704,4,454
123.18701,4,457
125.84451,5,460
127.875244,5,463
131.46484,5,466
130.82022,5,469
123.51831,5,474
118.12164,5,477
116.50806,5,480
116.6221,5,485
116.27728,5,488
117.84369,5,491
119.40512,6,496
121.73227,6,499
121.49411,6,502
115.957886,6,505
111.80371,6,510
111.02222,6,513
109.61429,6,516
110.48663,6,521
112.957245,6,524
115.417175,7,527
121.17673,7,532
124.75842,7,533
123.83298,7,536
120.2157,7,539
115.134,7,544
114.74048,7,547
113.929565,7,550
114.397156,7,555
115.45166,8,558
115.79733,8,561
119.78885,8,566
121.38226,8,569
117.898834,8,572
113.50348,8,575
114.022064,8,580
114.668884,8,583
117.16449,8,586
120.473816,8,591
125.24838,9,594
129.1456,9,597
132.29987,9,602
131.34583,9,605
126.69684,9,608
124.40024,9,609
126.57703,9,614
129.50201,9,617
132.67795,9,620
135.5834,10,625
137.19461,10,628
137.92117,10,631
138.98975,10,636
138.3461,10,639
136.1329,10,642
135.30273,10,645
136.37262,10,650
137.32208,10,653
137.72922,10,656
139.39758,10,661
140.45609,11,664
142.64383,11,667
144.5217,11,669
144.13531,11,673
143.62024,11,678
143.70624,11,681
143.82764,11,684
143.565,11,687
142.6875,11,690
142.82812,12,695
141.93561,12,698
139.79218,12,701
138.15198,12,704
135.88501,12,709
133.2478,12,712
131.77759,12,715
130.76324,12,720
130.12024,12,723
131.001,12,726
129.64163,13,731
130.34076,13,734
130.05005,13,737
128.81421,13,740
125.8743,13,745
124.3616,13,748
122.54089,13,751
122.29669,13,756
122.279175,13,759
121.93054,13,760
122.044525,14,765
123.38898,14,768
124.253784,14,771
123.1904,14,774
121.065796,14,779
119.76462,14,782
118.90506,14,785
118.97708,14,790
118.87509,14,793
119.22162,14,796
120.52368,15,801
122.2547,15,804
123.37378,15,807
123.64017,15,810
122.42496,15,815
122.26837,15,818
122.24274,15,821
123.12918,15,826
124.365845,15,829
125.16849,16,832
125.8074,16,835
125.9798,16,838
127.323975,16,841
127.670685,16,844
126.526855,16,849
126.408295,16,852
126.397644,16,855
127.3418,16,860
