0.008270264,-0.56018066,9.700363,71,0
0.13516235,-1.1300049,13.521515,19,1
-0.4370575,-1.7477112,9.556717,331,2
-1.4713593,-2.6790466,10.006821,308,3
-2.8983002,-3.569687,10.100204,77,4
-2.1082153,-1.6136322,8.414673,167,5
0.93003845,0.5746765,11.11055,125,6
0.013046265,0.18441772,9.650085,57,7
1.9140472,-0.58891296,8.769028,68,8
2.1798096,-1.1036682,10.708328,339,9
0.044174194,-3.2512665,10.143295,317,10
-0.8967438,-4.2759857,12.843948,278,11
-0.34129333,-3.4811096,14.474411,152,12
-0.8967438,-4.4842834,14.03627,72,13
-1.1960144,-5.1642303,13.131256,339,14
1.66745,-4.1969757,12.82959,78,15
5.2156525,-0.98394775,9.425034,122,16
8.471771,2.3607483,-0.8748169,299,17
4.3106384,-0.47398376,1.844986,307,18
-1.1170044,-3.6103973,4.097931,271,19
-1.521637,2.4972076,8.493683,175,20
-8.699448,4.364685,14.704254,84,21
8.091095,1.2043457,16.839874,75,22
9.491699,1.2689819,11.337997,54,23
3.1207275,1.6137543,4.9191437,216,24
2.2755737,0.36398315,6.992523,72,25
1.691391,0.41426086,9.592621,274,26
1.7129364,0.79733276,9.140121,67,27
1.7105408,0.9505615,8.991684,171,28
1.4088745,1.7813416,10.861557,226,29
0.7959595,1.6975555,12.673965,294,30
-0.6453552,1.1564636,10.552704,71,31
-0.89434814,0.3184967,6.264679,307,32
0.24528503,-0.069366455,7.703598,77,33
1.0617065,0.4597473,11.486435,128,34
0.17106628,0.63931274,10.916626,72,35
-0.077926636,1.0104218,9.82486,209,36
0.49667358,2.1955414,9.975693,153,37
0.41767883,2.7581787,10.636505,196,38
-0.58309937,0.5220032,9.43222,73,39
-0.37719727,-0.33992004,8.48172,10,40
-0.35325623,0.074279785,9.714737,73,41
-0.16651917,-0.050216675,9.365173,54,42
0.41767883,0.4453888,10.047531,129,43
1.7416687,1.3503876,10.543121,123,44
1.9667206,0.80929565,9.9110565,59,45
1.5381622,0.32089233,9.769791,321,46
1.2029724,0.3184967,10.052307,66,47
1.2341003,0.27539062,9.853592,55,48
1.1383209,0.41905212,9.657272,68,49
0.71694946,0.67762756,9.51123,237,50
0.24049377,0.510025,8.943802,287,51
0.17825317,0.36398315,8.603821,338,52
0.087265015,0.3687744,9.018021,73,53
0.010650635,0.27061462,9.5351715,326,54
0.017837524,0.009643555,9.927811,77,55
0.017837524,0.105407715,10.368347,181,56
0.20458984,0.37594604,10.380325,73,57
0.010650635,0.3232727,10.236664,284,58
-0.6429596,-0.059799194,10.04274,72,59
-0.8608246,-0.21780396,10.066681,307,60
-0.81533813,-0.14598083,10.148087,144,61
-0.6238098,0.076675415,9.779373,143,62
-0.4873352,0.45495605,9.506439,70,63
-0.74591064,0.5291748,9.441788,254,64
-1.0284271,0.2035675,9.305328,70,65
-1.0763092,-0.019088745,9.415451,352,66
-0.66929626,0.103012085,9.88472,71,67
-0.22157288,0.24188232,10.313278,105,68
-0.106658936,0.44299316,10.217514,150,69
-0.034835815,0.59861755,9.654877,159,70
0.14233398,0.76860046,9.108994,64,71
-0.075531006,0.6584625,8.974915,295,72
-0.22157288,0.44299316,9.405884,67,73
-0.22157288,0.3879242,9.841629,7,74
-0.113845825,0.42384338,10.002029,68,75
-0.082717896,0.53157043,10.143295,162,76
-0.116241455,0.6249542,10.097809,200,77
-0.18327332,0.6632538,10.073868,240,78
-0.058776855,0.66804504,9.88472,68,79
0.080093384,0.6800232,9.784164,97,80
-0.0084991455,0.5794525,9.999634,68,81
-0.17608643,0.3232727,10.315674,329,82
-0.44664,0.069488525,10.277374,71,83
-0.42030334,0.19400024,10.030762,172,84
0.010650635,0.42384338,9.721909,67,85
0.092056274,0.50283813,9.657272,135,86
-0.26467896,0.61776733,9.755432,254,87
-0.27424622,0.62016296,9.736282,251,88
-0.21679688,0.59143066,9.556717,67,89
-0.34129333,0.6225586,9.54953,256,90
-0.38917542,0.6656494,9.693176,68,91
-0.1736908,0.8069153,9.776978,121,92
0.060928345,0.8978882,9.96373,65,93
-0.034835815,0.699173,10.145691,336,94
-0.39875793,0.39031982,10.375534,69,95
-0.45620728,0.36158752,10.296524,294,96
-0.073135376,0.58184814,9.642899,68,97
0.104034424,0.89549255,9.331665,152,98
0.2716217,1.04393,9.635727,65,99
0.115997314,0.8140869,9.96373,329,100
-0.30776978,0.44059753,10.248642,69,101
-0.43226624,0.27778625,10.279755,324,102
-0.13059998,0.3879242,9.951752,112,103
0.027420044,0.6512909,9.815292,149,104
0.16867065,0.7015686,9.714737,65,105
0.17825317,0.7279053,9.877533,155,106
0.053756714,0.5746765,10.145691,68,107
-0.094680786,0.3304596,10.035553,329,108
0.077697754,0.49327087,9.762619,69,109
0.45358276,0.8188782,9.736282,130,110
0.647522,0.9074707,10.02597,109,111
0.55892944,0.699173,10.174423,337,112
0.36021423,0.4669342,9.954147,67,113
0.33866882,0.42144775,9.6740265,341,114
0.6044159,0.5794525,9.676422,68,115
0.89172363,0.7614136,9.906265,121,116
0.9372101,0.71113586,10.1289215,69,117
0.8199005,0.4382019,10.1241455,337,118
0.6044159,0.2825775,9.913452,307,119
0.755249,0.46214294,9.709946,138,120
1.0066528,0.7733917,9.659668,69,121
1.1933899,0.87394714,9.815292,116,122
1.023407,0.75901794,10.20314,68,123
0.8246918,0.5842438,10.397079,311,124
0.78637695,0.4788971,10.0499115,74,125
0.9467926,0.7279053,9.53038,143,126
1.2508545,1.0583038,9.477707,70,127
1.1862183,1.0008392,9.793732,311,128
0.9372101,0.6417084,10.037949,324,129
0.65948486,0.4166565,10.131317,309,130
0.68821716,0.45495605,10.052307,81,131
0.95635986,0.61776733,9.889511,121,132
1.2173309,0.8356323,9.855988,79,133
1.236496,0.8284607,9.76741,90,134
0.98509216,0.71113586,9.803314,86,135
0.9324188,0.5962219,9.997253,331,136
1.1646576,0.6249542,9.970917,96,137
1.399292,0.782959,9.70755,123,138
1.6650543,0.9505615,9.53038,86,139
1.7320862,0.9553528,9.559113,90,140
1.7536316,0.8140869,9.439392,91,141
1.770401,0.7350769,9.267014,36,142
1.9691162,0.72550964,9.132935,98,143
2.0241852,0.71113586,8.690018,97,144
1.5405579,0.6656494,8.445801,273,145
1.1981812,0.39271545,9.343628,305,146
0.97792053,-0.050216675,10.636505,111,147
0.6139984,-0.16992188,11.397858,286,148
0.34344482,-0.098098755,11.256592,116,149
0.096847534,-0.112472534,10.265396,277,150
-0.046798706,0.021606445,9.51123,228,151
-0.14735413,0.074279785,9.870346,243,152
-0.15454102,-0.088516235,10.691559,119,153
-0.094680786,-0.016693115,10.916626,139,154
0.046569824,0.24427795,10.289337,120,155
0.008270264,0.431015,9.575867,190,156
-0.14735413,0.53157043,9.425034,125,157
-0.2598877,0.4094696,9.669235,322,158
-0.34846497,0.34960938,9.997253,132,159
-0.36523438,0.3304596,10.172028,338,160
-0.4011383,0.4884796,10.066681,194,161
-0.28622437,0.67523193,9.765015,152,162
-0.1952362,0.71832275,9.741074,135,163
-0.24313354,0.6129761,9.765015,337,164
-0.3101654,0.51960754,9.80571,140,165
-0.36523438,0.51242065,9.858383,281,166
-0.39157104,0.6297302,9.851196,142,167
-0.087509155,0.92422485,9.908661,133,168
-0.037231445,1.0032349,9.800919,150,169
-0.37242126,0.861969,9.587845,290,170
-0.6166229,0.73747253,9.599808,145,171
-0.5639496,0.7494507,9.664459,97,172
-0.29101562,0.9481659,9.853592,150,173
-0.025253296,1.1756134,9.76741,131,174
-0.26467896,1.1899872,9.630936,148,175
-0.6333771,0.8284607,9.78656,317,176
-0.85365295,0.49806213,9.999634,149,177
-0.877594,0.57707214,10.002029,197,178
-0.53282166,0.80929565,9.925415,125,179
-0.18806458,1.0080261,9.86557,120,180
-0.24790955,1.0966034,9.94696,157,181
-0.56874084,0.802124,9.784164,311,182
-0.95181274,0.5962219,9.755432,156,183
-0.8297119,0.7638092,9.7267,144,184
-0.501709,1.019989,9.863174,158,185
-0.30297852,1.1756134,10.277374,117,186
-0.42269897,1.0223846,10.265396,322,187
-0.63816833,0.86676025,9.894302,298,188
-0.54000854,0.996048,9.54953,160,189
-0.34368896,1.098999,9.56868,117,190
-0.4777527,1.0702667,10.047531,159,191
-0.45620728,0.9673157,10.286942,14,192
-0.4873352,0.9002838,10.10498,166,193
-0.5998688,0.92422485,9.74585,248,194
-0.36523438,1.0702667,9.559113,126,195
-0.3173523,1.1588593,9.695572,143,196
-0.3460846,1.0702667,10.114563,162,197
-0.2024231,1.0080261,10.267792,62,198
-0.13539124,1.1037903,10.088226,167,199
-0.104263306,1.1684265,9.676422,166,200
-0.099472046,1.2785645,9.262222,171,201
-0.29101562,1.2474365,9.348419,283,202
-0.35565186,1.154068,9.791351,175,203
-0.4298706,1.0175934,9.906265,335,204
-0.33650208,1.0822449,9.851196,173,205
-0.106658936,1.1708221,9.853592,110,206
-0.2527008,1.1708221,9.815292,181,207
-0.47297668,0.9864807,9.669235,307,208
-0.38917542,0.9768982,9.721909,177,209
-0.17608643,1.1397095,9.997253,121,210
-0.061172485,1.1899872,10.004425,113,211
-0.111450195,1.2067413,9.970917,248,212
-0.022857666,1.2234955,10.0451355,179,213
-0.094680786,1.2019501,10.198364,300,214
-0.113845825,1.1756134,10.2079315,173,215
-0.020462036,1.2378693,10.014008,132,216
0.13993835,1.347992,9.705154,185,217
0.13276672,1.3791199,9.659668,190,218
0.041778564,1.2809601,9.951752,326,219
-0.20002747,1.0583038,10.073868,315,220
-0.3293152,0.96492004,9.733887,174,221
-0.26228333,1.0942078,9.374756,161,222
-0.070739746,1.2402649,9.403488,177,223
-0.085113525,1.3072968,9.642899,200,224
-0.23834229,1.1397095,9.638123,172,225
-0.27903748,1.2474365,9.791351,203,226
-0.106658936,1.4437714,9.860779,136,227
-0.015686035,1.6185455,9.638123,156,228
-0.2024231,1.6975555,9.439392,170,229
-0.22157288,1.7382507,9.434616,206,230
-0.2024231,1.7789612,9.551926,168,231
-0.3173523,1.7478333,9.523193,283,232
-0.43226624,1.6161499,9.446579,164,233
-0.2527008,1.6592407,9.657272,92,234
-0.113845825,1.6951599,9.88472,160,235
-0.24073792,1.6903687,9.913452,275,236
-0.3963623,1.6927643,9.659668,255,237
-0.32452393,1.7909241,9.386719,157,238
-0.101867676,1.9585266,9.408279,168,239
-0.13059998,1.8842926,9.650085,348,240
-0.6621094,1.5275574,9.733887,164,241
-1.0763092,1.2857513,9.563889,298,242
-0.9254761,1.4581299,9.592621,156,243
-0.59747314,1.7358551,9.985275,120,244
-0.1952362,1.9226074,10.236664,108,245
0.120788574,2.1117554,10.083435,124,246
0.032211304,2.1548462,9.894302,172,247
-0.049194336,2.0327454,10.002029,331,248
0.041778564,2.035141,10.531158,166,249
0.36260986,2.0016174,10.650864,79,250
0.8175049,2.162033,10.37793,179,251
0.8175049,2.063858,10.248642,8,252
0.31472778,1.6424866,10.423416,311,253
-0.044403076,1.1516724,10.502426,325,254
0.072906494,1.1133728,10.409042,170,255
0.3650055,1.3958893,10.114563,136,256
0.7696228,1.585022,9.879929,184,257
0.944397,1.5227814,9.882324,69,258
0.6403351,1.1085815,10.095413,185,259
0.065719604,0.7207184,10.686783,307,260
-0.099472046,0.51242065,11.6779785,329,261
0.41767883,0.5459442,12.3267975,90,262
1.1335449,0.8500061,12.305252,188,263
1.2484589,1.1253357,11.941345,153,264
0.77919006,0.86676025,11.424194,187,265
-0.010894775,0.21794128,11.07225,310,266
-0.54719543,-0.12683105,11.24942,171,267
-0.37242126,-0.045425415,11.668396,113,268
0.2596588,0.27061462,11.668396,116,269
0.7049713,0.6919861,11.07225,133,270
0.79356384,0.8787384,10.243851,189,271
0.42485046,0.68959045,9.934998,296,272
0.4152832,0.5387573,10.301315,192,273
0.85102844,0.5746765,10.7729645,91,274
0.94918823,0.75424194,11.213501,195,275
1.0832672,0.7614136,11.203918,92,276
0.95635986,0.6010132,10.212723,342,277
0.15431213,0.45256042,9.106598,277,278
-0.3173523,0.34483337,8.970139,166,279
-0.111450195,0.4741211,9.714737,113,280
0.087265015,0.6057892,10.02597,172,281
-0.010894775,0.4956665,9.53038,311,282
-0.38917542,0.18920898,8.99408,161,283
-0.77464294,-0.098098755,9.104202,308,284
-1.1241913,-0.24653625,9.295746,148,285
-1.0571594,-0.059799194,9.439392,156,286
-0.5136719,0.30412292,9.532776,123,287
-0.19763184,0.6536865,9.415451,138,288
0.13276672,0.88830566,9.087448,162,289
0.35542297,0.85957336,9.020416,84,290
0.72891235,0.75901794,9.444183,179,291
0.89172363,0.68240356,9.863174,49,292
0.46076965,0.5674896,9.501648,171,293
-0.075531006,0.34483337,8.663681,290,294
-0.092300415,0.36637878,8.371582,211,295
0.47991943,1.0271759,8.57988,138,296
0.50865173,1.1420898,8.558334,161,297
-0.45620728,0.62734985,8.857605,300,298
-0.7770386,0.043151855,9.185608,137,299
-0.1401825,0.22750854,9.355606,105,300
0.9539795,1.1756134,9.197586,162,301
1.1143799,1.5419312,8.7881775,153,302
0.22373962,0.8284607,8.924637,309,303
-0.5136719,-0.040634155,9.53038,321,304
-0.4586029,-0.12922668,10.181595,129,305
0.115997314,0.42622375,10.150482,134,306
0.59724426,1.0080261,9.721909,139,307
0.13276672,0.70396423,9.709946,304,308
-0.6908417,-0.019088745,10.179199,141,309
-0.99250793,-0.28485107,10.36116,313,310
-0.6788788,-0.076553345,10.136108,124,311
-0.28862,0.28736877,9.686005,135,312
-0.37002563,0.42384338,9.422638,212,313
-0.6286011,0.2825775,9.580658,127,314
-1.1601105,-0.098098755,9.5950165,306,315
-1.2247467,-0.088516235,9.56868,263,316
-0.26228333,0.34960938,9.53038,114,317
0.58766174,0.9338074,9.62854,144,318
0.5421753,0.9984436,9.654877,218,319
-0.025253296,0.51242065,9.611786,311,320
-0.5711365,0.21794128,9.547134,299,321
-0.4873352,0.29933167,9.199982,130,322
-0.020462036,0.8476105,8.790573,141,323
0.4200592,1.2043457,8.613403,128,324
0.14952087,0.9505615,8.984497,317,325
-0.60943604,0.44299316,9.329269,117,326
-0.8297119,0.44059753,9.4561615,273,327
-0.44664,0.83802795,9.439392,136,328
-0.099472046,1.0319672,9.484894,118,329
-0.056381226,0.8763428,9.6740265,125,330
-0.68125916,0.49087524,9.731491,303,331
-0.78900146,0.4597473,9.784164,122,332
-0.38438416,0.8308563,9.743454,132,333
0.008270264,1.1037903,9.659668,112,334
0.21655273,1.2857513,10.119354,121,335
0.092056274,1.1612549,10.368347,120,336
-0.20960999,1.0391388,10.109772,288,337
-0.33171082,1.2187042,9.776978,108,338
-0.14735413,1.3887024,9.616562,136,339
0.056152344,1.450943,9.872742,96,340
0.029815674,1.0702667,10.0451355,112,341
-0.4873352,0.6057892,9.906265,312,342
-0.5376129,0.5291748,9.769791,321,343
0.034606934,0.8643646,9.551926,121,344
0.5325928,1.2354736,9.367569,127,345
0.6977997,1.2905426,9.520798,101,346
0.5038605,1.1133728,9.731491,115,347
0.3697815,0.99365234,9.872742,314,348
0.31710815,1.0415344,9.961334,133,349
0.43443298,1.0415344,9.784164,98,350
0.4990692,1.0175934,9.66684,124,351
0.28359985,0.90986633,9.918243,301,352
0.34344482,0.85957336,9.958939,47,353
0.32669067,0.9266205,9.781769,188,354
0.4559784,1.0295715,9.781769,122,355
0.5565338,1.0535126,9.96373,92,356
0.5756836,1.0104218,9.899078,128,357
0.48950195,1.0535126,9.757828,234,358
0.3362732,0.9050751,9.496857,137,359
0.31472778,0.7518463,9.45137,353,360
0.31472778,0.58903503,9.599808,135,361
0.65708923,0.58903503,9.915848,86,362
0.9252472,0.67523193,10.356369,103,363
0.9324188,0.6512909,10.545517,345,364
0.97073364,0.7350769,10.607773,150,365
1.2915497,0.9505615,10.337219,123,366
1.7895508,1.2833557,9.70755,208,367
1.770401,1.2210999,9.403488,57,368
1.8637695,0.9625244,9.714737,6,369
1.8925018,0.7566376,10.20076,346,370
1.4136658,0.4669342,10.308487,174,371
1.5525208,0.50283813,9.760223,105,372
1.8278503,0.857193,9.192795,191,373
1.5525208,0.88113403,9.2742,266,374
1.5309753,0.66085815,9.721909,197,375
1.4088745,0.61776733,9.913452,290,376
1.102417,0.69677734,9.793732,253,377
1.2556458,1.0128174,9.743454,153,378
1.3418274,1.1804047,9.53038,201,379
1.3035278,1.1875916,9.295746,189,380
0.9731293,1.0678711,9.259827,183,381
0.7121582,0.82606506,9.362778,313,382
0.8462372,0.79493713,9.5351715,183,383
1.691391,1.1588593,9.60939,112,384
1.8158875,1.1444855,9.465729,226,385
1.102417,0.61058044,9.676422,307,386
0.6211853,0.26342773,10.172028,306,387
0.7121582,0.3304596,10.21991,126,388
1.1431122,0.61776733,9.90387,211,389
1.3154907,0.72550964,9.51123,121,390
1.2245178,0.59143066,9.324478,223,391
1.0425568,0.5555115,9.4561615,283,392
0.5278015,0.29216003,9.652481,215,393
-0.22636414,-0.055007935,9.791351,295,394
-0.46099854,-0.066970825,9.987671,273,395
-0.21679688,0.24665833,9.994858,142,396
0.12797546,0.6345215,9.934998,197,397
0.017837524,0.62734985,9.870346,272,398
-0.24073792,0.40707397,9.949356,182,399
-0.4083252,0.3807373,9.920639,279,400
-0.26707458,0.4741211,10.047531,195,401
0.113601685,0.7350769,10.411438,121,402
0.15431213,0.71832275,10.533554,57,403
-0.0013122559,0.5794525,10.231873,308,404
-0.15454102,0.565094,9.98288,226,405
-0.116241455,0.5243988,10.06189,41,406
0.087265015,0.37117004,10.356369,235,407
0.19740295,0.27539062,10.394684,48,408
0.31710815,0.1461029,10.205536,253,409
0.094451904,-0.023880005,9.932602,308,410
0.020233154,-0.076553345,9.800919,259,411
0.21655273,0.004852295,9.820068,112,412
0.36260986,0.15089417,10.016403,135,413
0.67385864,0.071884155,10.095413,75,414
0.25726318,-0.23457336,10.064285,263,415
-0.52565,-0.5242615,10.088226,291,416
-0.8416748,-0.47158813,10.081039,259,417
-0.90393066,-0.122039795,10.040344,191,418
-0.9470215,0.067092896,9.923019,335,419
-0.65493774,0.17004395,10.093018,108,420
-0.4753723,0.28018188,10.052307,303,421
-0.24313354,0.5555115,9.958939,140,422
-0.101867676,0.510025,9.870346,318,423
-0.3508606,0.15089417,9.78656,325,424
-0.69802856,-0.0119018555,9.616562,329,425
-0.77464294,0.091049194,9.590225,218,426
