139,0
137,1
147,2
140,3
143,4
141,5
157,6
135,7
143,8
148,9
151,10
135,11
137,12
126,13
133,14
131,15
145,16
144,17
151,18
126,19
151,20
144,21
164,22
137,23
141,24
129,25
136,26
126,27
138,28
134,29
132,30
142,31
126,32
143,33
141,34
139,35
139,36
135,37
153,38
140,39
134,40
145,41
148,42
150,43
187,44
173,45
165,46
166,47
171,48
157,49
179,50
170,51
173,52
177,53
203,54
243,55
228,56
206,57
204,58
245,59
216,60
257,61
241,62
264,63
293,64
308,65
308,66
302,67
310,68
333,69
332,70
332,71
336,72
354,73
339,74
337,75
333,76
332,77
326,78
327,79
331,80
321,81
324,82
320,83
320,84
326,85
321,86
313,87
322,88
329,89
324,90
325,91
325,92
325,93
320,94
324,95
323,96
321,97
324,98
323,99
325,100
322,101
322,102
321,103
312,104
325,105
319,106
325,107
330,108
327,109
321,110
318,111
315,112
322,113
321,114
320,115
336,116
322,117
317,118
316,119
324,120
318,121
308,122
309,123
314,124
312,125
303,126
320,127
323,128
319,129
308,130
317,131
324,132
318,133
318,134
314,135
316,136
314,137
322,138
316,139
317,140
319,141
325,142
314,143
321,144
317,145
314,146
315,147
323,148
319,149
320,150
312,151
308,152
313,153
311,154
313,155
304,156
316,157
313,158
305,159
306,160
309,161
312,162
307,163
316,164
322,165
331,166
324,167
339,168
331,169
340,170
333,171
342,172
336,173
344,174
347,175
349,176
354,177
351,178
356,179
359,180
359,181
356,182
6,183
2,184
4,185
2,186
2,187
3,188
6,189
8,190
10,191
9,192
6,193
8,194
12,195
8,196
10,197
3,198
8,199
6,200
7,201
5,202
2,203
4,204
8,205
6,206
7,207
5,208
4,209
8,210
4,211
3,212
4,213
7,214
3,215
3,216
11,217
4,218
3,219
4,220
7,221
3,222
7,223
6,224
5,225
9,226
8,227
6,228
3,229
7,230
5,231
8,232
6,233
3,234
5,235
4,236
6,237
4,238
6,239
4,240
9,241
4,242
4,243
5,244
5,245
4,246
7,247
6,248
6,249
4,250
2,251
4,252
6,253
5,254
8,255
4,256
2,257
1,258
1,259
3,260
1,261
0,262
2,263
0,264
1,265
0,266
5,267
2,268
0,269
0,270
358,271
0,272
359,273
1,274
0,275
0,276
16,277
17,278
5,279
3,280
353,281
3,282
6,283
4,284
12,285
15,286
3,287
10,288
18,289
28,290
25,291
27,292
31,293
33,294
36,295
34,296
47,297
46,298
51,299
58,300
56,301
51,302
55,303
63,304
63,305
65,306
67,307
62,308
66,309
69,310
68,311
71,312
68,313
70,314
67,315
73,316
75,317
70,318
75,319
79,320
72,321
74,322
79,323
73,324
74,325
73,326
75,327
75,328
78,329
74,330
70,331
70,332
73,333
74,334
76,335
76,336
73,337
76,338
76,339
73,340
74,341
75,342
76,343
73,344
72,345
75,346
73,347
75,348
79,349
77,350
75,351
76,352
73,353
73,354
76,355
80,356
77,357
79,358
85,359
84,360
84,361
82,362
83,363
89,364
92,365
89,366
93,367
86,368
91,369
93,370
91,371
89,372
95,373
97,374
98,375
98,376
105,377
106,378
108,379
104,380
112,381
115,382
115,383
122,384
130,385
137,386
146,387
148,388
142,389
124,390
136,391
136,392
129,393
128,394
131,395
140,396
138,397
147,398
143,399
142,400
145,401
143,402
128,403
148,404
145,405
143,406
139,407
148,408
145,409
142,410
148,411
160,412
154,413
149,414
154,415
151,416
145,417
138,418
147,419
157,420
156,421
147,422
154,423
152,424
152,425
149,426
142,427
144,428
133,429
134,430
129,431
135,432
144,433
106,434
119,435
126,436
135,437
135,438
122,439
132,440
135,441
123,442
127,443
129,444
113,445
125,446
118,447
136,448
131,449
121,450
148,451
129,452
124,453
132,454
124,455
138,456
129,457
142,458
148,459
115,460
141,461
115,462
146,463
137,464
140,465
148,466
148,467
164,468
159,469
157,470
151,471
144,472
144,473
160,474
156,475
155,476
153,477
155,478
155,479
153,480
135,481
137,482
135,483
127,484
133,485
120,486
157,487
149,488
104,489
126,490
136,491
125,492
122,493
142,494
