15.449738,0,3
29.052032,0,7
41.599854,0,8
52.184723,0,13
62.55893,0,18
71.811584,0,21
79.66907,0,24
86.82092,0,29
93.002625,0,32
98.451904,0,35
103.43289,0,38
107.643616,0,43
111.966,0,46
116.28491,0,49
119.734436,0,52
122.77765,0,55
124.80054,0,58
126.6134,0,63
128.54587,0,66
130.11417,0,69
131.59818,0,72
132.60297,0,77
133.41583,0,80
134.4292,0,83
135.0293,0,88
135.4018,0,91
135.96167,0,94
135.72711,0,99
136.09894,0,102
136.24142,0,105
136.64258,0,108
135.88516,0,113
135.46432,0,116
135.6742,0,119
135.13306,0,124
134.86426,0,125
135.06763,0,128
135.4212,0,133
136.16757,0,136
136.93268,1,139
137.24814,1,142
137.87982,1,147
137.40039,1,150
136.16928,1,153
135.83206,1,158
136.15741,1,161
136.70654,1,164
136.76578,1,169
137.72568,1,172
138.85394,2,175
141.27277,2,178
142.56,2,183
142.7334,2,186
141.93344,2,189
140.61456,2,194
140.16922,2,197
141.05557,2,200
141.61713,3,203
142.13208,3,206
142.25067,3,209
140.89496,3,212
139.80826,3,217
137.5556,3,220
133.56812,3,223
133.07501,3,228
132.99393,3,231
132.41156,4,234
132.56921,4,239
133.93695,4,242
137.49585,4,245
137.90417,4,248
134.57446,4,253
130.21368,4,256
127.80661,4,259
127.280396,4,264
127.43884,5,267
127.89987,5,270
128.2572,5,275
128.65741,5,276
128.61652,5,279
128.09802,5,282
123.666565,5,287
122.42517,5,290
122.91586,5,293
125.36957,5,298
126.525604,6,301
127.99344,6,304
129.94012,6,309
129.86789,6,312
128.03668,6,315
129.25977,6,318
130.02551,6,323
131.40918,6,326
132.08676,6,329
132.88959,7,334
133.71106,7,337
135.34366,7,340
133.31247,7,345
129.88101,7,348
129.39624,7,351
129.28815,7,352
131.02487,7,357
132.21161,7,360
134.61615,7,363
137.20587,8,368
141.49225,8,371
144.08264,8,374
143.78793,8,379
143.79712,8,382
143.97443,8,385
145.32605,8,388
146.88092,8,393
147.483,9,396
147.78131,9,399
147.93579,9,404
147.78848,9,407
147.16016,9,410
146.46436,9,415
146.40741,9,418
146.44049,9,421
146.41187,9,424
146.39966,10,427
146.24689,10,430
146.9768,10,433
146.95422,10,438
146.57193,10,441
145.5318,10,444
144.66473,10,449
144.4925,10,452
144.21793,10,455
143.91962,11,458
142.94312,11,463
141.45068,11,466
140.18668,11,469
138.59875,11,474
136.98264,11,477
135.77972,11,480
135.01208,11,485
134.79901,12,488
134.32251,12,491
135.0127,12,494
134.60477,12,499
