14.170197,0
25.396362,1
34.472168,2
41.27246,3
46.490906,4
50.646545,5
54.41205,6
57.065735,7
59.09381,8
60.858124,9
62.461365,10
63.672455,11
64.48358,12
64.9751,13
66.185,14
67.090546,15
68.079285,16
68.18616,17
140.10342,18
197.5976,19
243.79468,20
280.7417,21
310.48523,22
334.07605,23
352.73315,24
7.605713,25
19.38684,26
28.954681,27
36.77414,28
43.04492,29
48.07138,30
52.060272,31
55.25833,32
58.012054,33
60.284332,34
61.89673,35
63.116333,36
64.00931,37
64.40198,38
64.753876,39
65.49225,40
65.73804,41
65.8714,42
137.7951,43
195.47504,44
241.8341,45
278.74377,46
308.12927,47
332.32996,48
351.12622,49
6.826477,50
19.424042,51
30.226044,52
39.470367,53
47.805725,54
54.59256,55
60.91095,56
67.356445,57
73.00723,58
78.31525,59
83.48126,60
88.761536,61
94.04956,62
99.46936,63
103.10889,64
106.65527,65
111.33133,66
115.45102,67
118.88986,68
122.73306,69
126.81677,70
130.11053,71
133.90015,72
137.7391,73
140.74976,74
143.16528,75
145.3404,76
147.33902,77
149.09888,78
150.18066,79
151.36816,80
152.29773,81
153.48694,82
154.37347,83
155.23517,84
155.76514,85
155.9762,86
227.96051,87
285.9671,88
331.8507,89
8.933105,90
38.796875,91
62.247986,92
81.048584,93
96.38937,94
108.64938,95
118.33078,96
126.378235,97
132.29187,98
138.32892,99
144.56036,100
147.56088,101
150.53894,102
155.9419,103
158.35498,104
161.2157,105
166.13733,106
169.63153,107
173.44739,108
177.12897,109
180.08008,110
183.0484,111
186.75854,112
191.52344,113
195.07678,114
199.88171,115
203.20203,116
208.23462,117
211.88812,118
216.09528,119
219.99524,120
223.98682,121
228.15527,122
232.17828,123
235.29529,124
238.1308,125
241.29407,126
243.79376,127
247.3429,128
249.71997,129
252.51819,130
254.47156,131
256.42932,132
258.11676,133
259.4912,134
260.68445,135
261.27698,136
261.84375,137
333.72363,138
31.411377,139
78.05701,140
115.29205,141
144.8628,142
168.83563,143
188.42676,144
203.93213,145
215.73065,146
224.6789,147
232.81055,148
239.02246,149
243.22314,150
247.55658,151
251.27136,152
253.64008,153
256.11688,154
257.66266,155
258.69458,156
260.4969,157
262.1765,158
263.287,159
264.38586,160
265.23486,161
266.3391,162
266.91022,163
267.7882,164
269.3022,165
271.52466,166
273.71814,167
276.16608,168
278.97845,169
282.6167,170
286.08044,171
290.64667,172
296.1588,173
300.59363,174
306.12048,175
311.43066,176
316.70654,177
321.92792,178
326.5509,179
330.95197,180
334.886,181
339.162,182
343.094,183
345.26086,184
346.8352,185
348.11896,186
349.26178,187
350.13837,188
350.89636,189
351.32996,190
352.02393,191
352.5952,192
352.72876,193
352.92285,194
352.94617,195
353.09436,196
64.8891,197
122.54379,198
168.55634,199
205.8053,200
235.50726,201
259.06873,202
277.8994,203
292.69513,204
304.91162,205
314.52307,206
322.27362,207
328.6134,208
333.49182,209
337.44678,210
340.8468,211
343.33826,212
345.71362,213
347.02258,214
348.2879,215
349.0713,216
349.60284,217
350.30914,218
351.71362,219
352.3609,220
354.1327,221
356.31244,222
358.76343,223
2.3916016,224
6.353119,225
8.920776,226
13.067474,227
16.731049,228
19.583862,229
22.877625,230
26.511871,231
30.40863,232
33.355957,233
37.013214,234
39.77475,235
42.362213,236
45.50473,237
48.498596,238
51.157562,239
53.83838,240
56.025238,241
58.14099,242
60.476807,243
62.27762,244
63.979004,245
65.50369,246
66.69675,247
67.26587,248
67.76834,249
68.30319,250
68.61139,251
68.971954,252
69.11972,253
69.301025,254
141.2044,255
199.14606,256
245.61273,257
282.42517,258
312.0027,259
335.66418,260
354.46216,261
9.811218,262
21.993927,263
31.845184,264
39.94702,265
46.2623,266
51.218903,267
55.388885,268
58.74527,269
61.56198,270
63.42093,271
65.45361,272
67.846985,273
69.36026,274
71.1568,275
71.851074,276
73.0878,277
74.50232,278
75.7793,279
147.19385,280
204.7992,281
250.69775,282
287.04736,283
317.5888,284
340.72656,285
359.31165,286
13.115662,287
24.210419,288
32.885284,289
40.13803,290
46.023376,291
50.86371,292
54.38846,293
57.323486,294
59.4097,295
61.5907,296
63.240784,297
64.50787,298
65.85376,299
