0.78637695,4.489197,9.709946,108,0
0.9084778,4.355118,9.537567,67,1
0.94200134,4.2593536,9.463333,34,2
0.93481445,4.2114563,9.331665,89,3
0.93003845,4.154007,9.082657,157,4
0.8582001,4.0654144,8.838455,244,5
0.73609924,3.933731,8.527206,262,6
0.5780792,3.7661438,8.400314,86,7
0.37696838,3.6536102,8.42186,299,8
0.094451904,3.5075684,8.529602,302,9
-0.17608643,3.4932098,8.740295,290,10
-0.38438416,3.5434875,8.8671875,89,11
-0.56155396,3.620102,8.95816,260,12
-0.6932373,3.6871338,8.972534,248,13
-0.6908417,3.878662,9.032379,177,14
-0.64056396,4.194702,9.022812,84,15
-0.40353394,4.410187,8.692413,147,16
-0.075531006,4.4484863,8.273422,125,17
0.19979858,4.316803,7.818527,109,18
0.43203735,4.060623,7.401932,77,19
0.8270874,3.9744415,7.7682495,53,20
1.0976257,3.9792328,7.5791016,103,21
1.1191711,3.9457092,7.3660126,141,22
1.0569305,3.893036,7.3013763,76,23
1.047348,3.849945,7.3181305,346,24
1.0928345,3.854721,7.2582855,117,25
1.0952301,3.849945,6.7914124,160,26
0.77201843,3.7014923,5.450653,67,27
0.5421753,3.5698242,5.0005493,228,28
0.40570068,3.5482635,5.524872,330,29
0.22373962,3.4955902,6.089905,328,30
-0.010894775,3.407013,6.5448,77,31
-0.3580475,3.1795654,6.992523,321,32
-0.48254395,3.241806,7.696411,340,33
-0.47297668,3.4189758,7.916687,163,34
-0.6860504,3.679947,8.136948,80,35
-1.0882874,3.7254333,8.424255,285,36
-1.2798157,3.5674286,8.63974,327,37
-1.0547638,3.3686981,8.907883,43,38
-0.6740875,3.2250519,9.422638,80,39
-0.31495667,3.1604156,10.028366,57,40
0.048965454,3.1556244,10.559891,66,41
0.41049194,3.1843567,10.885498,79,42
0.67385864,3.2082977,11.0890045,72,43
0.7696228,3.15802,11.278137,39,44
0.77201843,3.023941,11.503204,357,45
0.7265167,2.7845154,11.74501,349,46
0.59724426,2.4756622,11.929367,75,47
0.41288757,2.1763916,12.09935,330,48
0.13993835,1.9154205,12.235825,316,49
-0.20002747,1.7502289,12.362717,299,50
-0.5136719,1.6376953,12.503983,77,51
-0.76745605,1.5946045,12.530319,281,52
-1.0044861,1.5634766,12.511154,278,53
-1.2008057,1.5658722,12.458481,269,54
-1.3444672,1.5754547,12.331589,262,55
-1.4306488,1.5874176,12.152023,76,56
-1.4450226,1.6161499,11.90303,216,57
-1.3779755,1.6520691,11.560654,162,58
-1.2391205,1.7095184,11.163223,141,59
-1.1002502,1.7837372,10.761002,77,60
-0.956604,1.8890839,10.437775,145,61
-0.81533813,2.027954,10.164841,148,62
-0.6836548,2.2003326,9.901474,153,63
-0.5160675,2.387085,9.611786,73,64
-0.3173523,2.5834045,9.384323,142,65
-0.17129517,2.7366333,9.343628,137,66
-0.039627075,2.8395844,9.43222,119,67
0.077697754,2.932953,9.60939,60,68
0.21655273,3.0167542,9.908661,86,69
0.38415527,3.0454865,10.239059,66,70
0.5445709,2.9976044,10.485657,51,71
0.65708923,2.8850708,10.650864,58,72
0.6810303,2.7102966,10.722687,5,73
0.6116028,2.4732666,10.7178955,344,74
0.4703369,2.2673645,10.703537,325,75
0.29556274,2.1165314,10.648468,64,76
0.101638794,2.0207672,10.602982,294,77
-0.104263306,1.93219,10.583832,293,78
-0.26467896,1.877121,10.583832,289,79
-0.33171082,1.822052,10.605377,66,80
-0.32691956,1.7837372,10.629318,7,81
-0.2814331,1.766983,10.660446,65,82
-0.18806458,1.7909241,10.732269,97,83
-0.073135376,1.8364105,10.818451,64,84
0.017837524,1.8890839,10.9309845,109,85
0.096847534,1.93219,11.062668,104,86
0.19500732,2.0064087,11.153641,120,87
0.33387756,2.083023,11.239838,61,88
0.4559784,2.1716003,11.278137,123,89
0.57328796,2.284134,11.285324,132,90
0.7097626,2.4253845,11.225479,136,91
0.8462372,2.549881,11.146469,57,92
0.97792053,2.60495,10.957321,122,93
1.1119843,2.5714417,10.681992,99,94
1.2101593,2.5115814,10.320465,99,95
1.2436676,2.4565125,9.980484,59,96
1.1885986,2.411026,9.6740265,210,97
1.0952301,2.363144,9.43222,258,98
0.97073364,2.3344116,9.23349,258,99
0.8462372,2.2937012,9.053925,56,100
0.71694946,2.245819,8.960556,280,101
0.5709076,2.1644135,8.929428,296,102
0.4272461,2.059082,8.960556,307,103
0.31710815,1.9704895,9.015625,60,104
0.25486755,1.8986664,9.044357,321,105
0.19500732,1.8412018,9.097031,318,106
0.123184204,1.7837372,9.192795,316,107
0.046569824,1.743042,9.290955,63,108
-0.027648926,1.7119141,9.405884,305,109
