1.8514862,0,1574014346
1.8768647,1,1574014346
1.9616212,2,1574014346
2.0530794,3,1574014346
2.0655305,4,1574014346
1.9324127,5,1574014346
1.8127015,6,1574014346
1.8093506,7,1574014346
1.9027222,8,1574014346
1.9764649,9,1574014346
1.9879578,10,1574014346
1.9922669,11,1574014346
2.0176454,12,1574014347
1.9779023,13,1574014347
1.8955414,14,1574014347
1.8476562,15,1574014347
1.9041595,16,1574014347
1.9759858,17,1574014347
1.9472564,18,1574014347
1.9338471,19,1574014347
1.9606628,20,1574014347
1.9549164,21,1574014347
1.8816559,22,1574014347
1.8538818,23,1574014347
1.9012879,24,1574014347
1.9788605,25,1574014347
2.0195618,26,1574014347
1.9616212,27,1574014347
1.8672882,28,1574014347
1.8591492,29,1574014347
1.9367218,30,1574014347
1.9721558,31,1574014347
1.8998505,32,1574014347
1.8524445,33,1574014347
1.9113435,34,1574014347
1.9759858,35,1574014347
1.9443817,36,1574014347
1.889795,37,1574014347
1.9271454,38,1574014347
1.9774231,39,1574014347
1.9592255,40,1574014347
1.8921875,41,1574014347
1.874472,42,1574014347
1.9281006,43,1574014347
2.000406,44,1574014347
1.9879578,45,1574014347
1.9008087,46,1574014347
1.8380798,47,1574014347
1.8514862,48,1574014347
1.890274,49,1574014347
1.894104,50,1574014347
1.8553193,51,1574014347
1.8615417,52,1574014347
1.897934,53,1574014347
1.925229,54,1574014347
1.9075135,55,1574014347
1.8806976,56,1574014347
1.8313751,57,1574014347
1.7332153,58,1574014347
1.7126251,59,1574014347
1.7652954,60,1574014347
1.9266663,61,1574014347
2.0846832,62,1574014347
2.131131,63,1574014347
2.1799715,64,1574014347
2.043982,65,1574014347
1.9568329,66,1574014347
1.9462982,67,1574014347
1.8581909,68,1574014347
1.870163,69,1574014347
1.8313751,70,1574014347
1.7365662,71,1574014347
1.724115,72,1574014347
1.8074341,73,1574014347
1.9932251,74,1574014347
2.064572,75,1574014348
2.146933,76,1574014348
2.1205964,77,1574014348
2.1320894,78,1574014348
1.9874786,79,1574014348
1.8399963,80,1574014348
1.8127015,81,1574014348
1.901767,82,1574014348
2.1373565,83,1574014348
2.3303285,84,1574014348
2.4605713,85,1574014348
2.577887,86,1574014348
2.6458833,87,1574014348
2.3925781,88,1574014348
1.8572327,89,1574014348
1.392279,90,1574014348
1.277359,91,1574014348
1.5876465,92,1574014348
2.0300965,93,1574014348
2.3197937,94,1574014348
2.2292938,95,1574014348
1.8964996,96,1574014348
1.5402405,97,1574014348
1.3242829,98,1574014348
1.2902863,99,1574014348
1.4444733,100,1574014348
1.5842956,101,1574014348
1.6628236,102,1574014348
1.7150177,103,1574014348
1.8371216,104,1574014348
1.9233124,105,1574014348
2.063135,106,1574014348
2.2470093,107,1574014348
2.3059082,108,1574014348
2.237433,109,1574014348
2.0138154,110,1574014348
2.0023224,111,1574014348
2.2470093,112,1574014348
2.6846712,113,1574014348
2.9858613,114,1574014348
2.8838685,115,1574014348
2.1641693,116,1574014348
1.4056885,117,1574014348
1.0772034,118,1574014348
1.1538178,119,1574014348
1.6216431,120,1574014348
2.0947387,121,1574014348
2.210617,122,1574014348
2.107187,123,1574014348
1.9036804,124,1574014348
1.5991395,125,1574014349
1.2778381,126,1574014349
1.2716125,127,1574014349
1.5009766,128,1574014349
1.7217225,129,1574014349
1.8562775,130,1574014349
1.8122224,131,1574014349
1.7968994,132,1574014349
1.8749512,133,1574014349
2.036319,134,1574014349
2.289148,135,1574014349
2.4921753,136,1574014349
2.376297,137,1574014349
1.9462982,138,1574014349
1.7590729,139,1574014349
2.067923,140,1574014349
2.6674316,141,1574014349
2.8537018,142,1574014349
2.352356,143,1574014349
1.6460663,144,1574014349
1.2007446,145,1574014349
1.2333039,146,1574014349
1.7336915,147,1574014349
2.2546723,148,1574014349
2.4165192,149,1574014349
2.170874,150,1574014349
1.7451843,151,1574014349
1.3137512,152,1574014349
1.2400086,153,1574014349
1.4535706,154,1574014349
1.7897186,155,1574014349
1.9908295,156,1574014349
1.9774231,157,1574014349
1.9577912,158,1574014349
1.9386352,159,1574014349
2.0655305,160,1574014349
2.2240264,161,1574014349
2.2355163,162,1574014349
2.130652,163,1574014349
2.2719085,164,1574014349
2.7406952,165,1574014349
3.051941,166,1574014349
2.7066956,167,1574014349
1.913736,168,1574014349
1.1993073,169,1574014349
1.1993073,170,1574014349
1.7528473,171,1574014349
2.1244264,172,1574014349
2.1694367,173,1574014349
1.9917878,174,1574014349
1.6355317,175,1574014349
1.3386506,176,1574014350
1.2878937,177,1574014350
1.5435944,178,1574014350
1.7255524,179,1574014350
1.8117431,180,1574014350
1.8811768,181,1574014350
1.9032013,182,1574014350
2.0176454,183,1574014350
2.1756623,184,1574014350
2.3154848,185,1574014350
2.2905853,186,1574014350
2.2383912,187,1574014350
2.3820436,188,1574014350
2.5912964,189,1574014350
2.6588135,190,1574014350
2.4351928,191,1574014350
1.921399,192,1574014350
1.5330597,193,1574014350
1.5397614,194,1574014350
1.905597,195,1574014350
2.1086242,196,1574014350
2.055475,197,1574014350
1.8519653,198,1574014350
1.5225251,199,1574014350
1.1844635,200,1574014350
1.2165467,201,1574014350
1.4794282,202,1574014350
1.7772675,203,1574014350
1.996576,204,1574014350
2.0334473,205,1574014350
2.1062317,206,1574014350
2.2321656,207,1574014350
2.3236237,208,1574014350
2.3178773,209,1574014350
2.0909088,210,1574014350
1.976944,211,1574014350
2.2637696,212,1574014350
2.7689455,213,1574014350
2.811084,214,1574014350
2.3633668,215,1574014350
1.7557191,216,1574014350
1.3673798,217,1574014350
1.3472687,218,1574014350
1.7461426,219,1574014350
1.885965,220,1574014350
1.7959412,221,1574014350
1.7059205,222,1574014350
1.6000977,223,1574014350
1.4818238,224,1574014350
1.411911,225,1574014350
1.5440735,226,1574014351
1.8198853,227,1574014351
2.0176454,228,1574014351
2.0367982,229,1574014351
2.079416,230,1574014351
2.2096589,231,1574014351
2.388745,232,1574014351
2.4763734,233,1574014351
2.1785371,234,1574014351
2.063614,235,1574014351
2.2867525,236,1574014351
2.6142793,237,1574014351
2.6501923,238,1574014351
2.2810059,239,1574014351
1.8261079,240,1574014351
1.6704865,241,1574014351
1.9103851,242,1574014351
2.0569093,243,1574014351
1.9846039,244,1574014351
1.719806,245,1574014351
1.3549286,246,1574014351
1.0795959,247,1574014351
1.1542969,248,1574014351
1.427713,249,1574014351
1.6384033,250,1574014351
1.7523682,251,1574014351
1.8299408,252,1574014351
1.9869995,253,1574014351
2.0856416,254,1574014351
2.1201172,255,1574014351
2.210138,256,1574014351
2.2383912,257,1574014351
2.190506,258,1574014351
2.2996826,259,1574014351
2.8062959,260,1574014351
3.1137116,261,1574014351
2.8934448,262,1574014351
2.22211,263,1574014351
